FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G1,,
31361,30821.17105,2,30078097.85,0.11339833,0.191347511,,
31362,30821.19639,1,30078102.83,0.088946575,0.171160538,,
31363,30821.22085,2,30078107.82,0.113342307,0.190338596,,
31364,30821.24639,1,30078112.81,0.08940221,0.171413296,,
31365,30821.27095,2,30078117.79,0.113281729,0.189117726,,
31366,30821.29659,1,30078122.78,0.089188994,0.171252528,,
31367,30821.3211,2,30078127.77,0.113412931,0.18797562,,
31368,30821.34661,1,30078132.75,0.089181124,0.171598996,,
31369,30821.37225,2,30078137.74,0.113208102,0.186505431,,
31370,30821.39663,1,30078142.73,0.089525749,0.172050481,,
31371,30821.42166,2,30078147.71,0.113086013,0.186167362,,
31372,30821.44788,1,30078152.7,0.089302385,0.172033022,,
31373,30821.47194,2,30078157.69,0.112850532,0.185512983,,
31374,30821.49679,1,30078162.67,0.089437108,0.171588348,,
31375,30821.52178,2,30078167.66,0.11284318,0.18526783,,
31376,30821.54753,1,30078172.64,0.089488988,0.171775172,,
31377,30821.5721,2,30078177.63,0.112780944,0.184835853,,
31378,30821.59711,1,30078182.62,0.089189201,0.17108065,,
31379,30821.62227,2,30078187.6,0.112523821,0.184567753,,
31380,30821.64804,1,30078192.59,0.089429755,0.171694755,,
31381,30821.67278,2,30078197.58,0.112804865,0.185496846,,
31382,30821.69743,1,30078202.56,0.089510941,0.171398085,,
31383,30821.72264,2,30078207.55,0.112674595,0.186501397,,
31384,30821.74812,1,30078212.54,0.089331172,0.172068866,,
31385,30821.77277,2,30078217.52,0.11247484,0.186438241,,
31386,30821.79799,1,30078222.51,0.089334486,0.171224488,,
31387,30821.82298,2,30078227.5,0.112316714,0.186016448,,
31388,30821.84986,1,30078232.48,0.089209083,0.170637034,,
31389,30821.87313,2,30078237.47,0.112204877,0.186150697,,
31390,30821.8985,1,30078242.46,0.089445081,0.171120462,,
31391,30821.92344,2,30078247.44,0.112125244,0.185780488,,
31392,30821.94828,1,30078252.43,0.089615426,0.170914724,,
31393,30821.97402,2,30078257.42,0.111952828,0.185861632,,
31394,30821.99859,1,30078262.4,0.089668135,0.171395043,,
31395,30822.02385,2,30078267.39,0.111697983,0.185692201,,
31396,30822.04948,1,30078272.37,0.089425717,0.172255624,,
31397,30822.07378,2,30078277.36,0.111261816,0.185361606,,
31398,30822.09965,1,30078282.35,0.089296689,0.171200283,,
31399,30822.12388,2,30078287.33,0.111402131,0.18535863,,
31400,30822.14961,1,30078292.32,0.089421885,0.171457935,,
31401,30822.17421,2,30078297.31,0.110847395,0.185122471,,
31402,30822.20005,1,30078302.29,0.089127897,0.171835485,,
31403,30822.22454,2,30078307.28,0.110952088,0.184181407,,
31404,30822.25019,1,30078312.27,0.089140841,0.171017824,,
31405,30822.27444,2,30078317.25,0.110750262,0.183613529,,
31406,30822.30017,1,30078322.24,0.089488781,0.171375997,,
31407,30822.32517,2,30078327.23,0.110802557,0.182742102,,
31408,30822.35008,1,30078332.21,0.089103148,0.171248494,,
31409,30822.37527,2,30078337.2,0.110915326,0.182584509,,
31410,30822.40014,1,30078342.19,0.089352608,0.171099696,,
31411,30822.42515,2,30078347.17,0.111115598,0.182349871,,
31412,30822.45125,1,30078352.16,0.089293479,0.17154027,,
31413,30822.4757,2,30078357.15,0.111345798,0.181905263,,
31414,30822.50038,1,30078362.13,0.089260445,0.171293861,,
31415,30822.52566,2,30078367.12,0.111114459,0.180811566,,
31416,30822.55054,1,30078372.1,0.089656227,0.17155224,,
31417,30822.57564,2,30078377.09,0.111191607,0.181027224,,
31418,30822.60138,1,30078382.08,0.089290579,0.17141032,,
31419,30822.62592,2,30078387.06,0.111304583,0.180843111,,
31420,30822.65138,1,30078392.05,0.089190754,0.171761946,,
31421,30822.67588,2,30078397.04,0.110914187,0.180643788,,
31422,30822.70118,1,30078402.02,0.089335729,0.17186121,,
31423,30822.72614,2,30078407.01,0.111190985,0.180466355,,
31424,30822.75135,1,30078412,0.089112985,0.172044926,,
31425,30822.77692,2,30078416.98,0.111016601,0.179829632,,
31426,30822.80146,1,30078421.97,0.089138252,0.171260266,,
31427,30822.82669,2,30078426.96,0.110633247,0.179341576,,
31428,30822.85156,1,30078431.94,0.08915741,0.171257885,,
31429,30822.87652,2,30078436.93,0.11115412,0.179551347,,
31430,30822.90227,1,30078441.92,0.089553191,0.172109868,,
31431,30822.92675,2,30078446.9,0.110778429,0.179321405,,
31432,30822.95259,1,30078451.89,0.089327962,0.171896724,,
31433,30822.97696,2,30078456.88,0.110475224,0.179394878,,
31434,30823.00197,1,30078461.86,0.08927691,0.171954722,,
31435,30823.02765,2,30078466.85,0.110795722,0.179524432,,
31436,30823.0521,1,30078471.83,0.089530927,0.172506332,,
31437,30823.07712,2,30078476.82,0.110870177,0.179284371,,
31438,30823.1023,1,30078481.81,0.088935288,0.171902675,,
31439,30823.128,2,30078486.79,0.1109612,0.179635931,,
31440,30823.15245,1,30078491.78,0.089030971,0.171644164,,
31441,30823.17763,2,30078496.77,0.110693101,0.179623233,,
31442,30823.20305,1,30078501.75,0.088971842,0.171611428,,
31443,30823.22847,2,30078506.74,0.110863964,0.179910777,,
31444,30823.25279,1,30078511.73,0.088826246,0.171646346,,
31445,30823.27788,2,30078516.71,0.111106589,0.180100246,,
31446,30823.3036,1,30078521.7,0.088836912,0.17201067,,
31447,30823.32806,2,30078526.69,0.110833519,0.180069561,,
31448,30823.35325,1,30078531.67,0.088674437,0.17127627,,
31449,30823.37894,2,30078536.66,0.110922057,0.179934386,,
31450,30823.40326,1,30078541.65,0.088771052,0.171320512,,
31451,30823.4287,2,30078546.63,0.110961097,0.180117771,,
31452,30823.45412,1,30078551.62,0.088680443,0.17240171,,
31453,30823.47875,2,30078556.61,0.110743117,0.180436331,,
31454,30823.50365,1,30078561.59,0.088732012,0.172128187,,
31455,30823.52931,2,30078566.58,0.110763724,0.18021902,,
31456,30823.55392,1,30078571.56,0.089004254,0.172297816,,
31457,30823.57956,2,30078576.55,0.110901554,0.180060633,,
31458,30823.60445,1,30078581.54,0.088496739,0.172112712,,
31459,30823.62907,2,30078586.52,0.110816018,0.180144952,,
31460,30823.65452,1,30078591.51,0.088649687,0.171457538,,
31461,30823.67933,2,30078596.5,0.111707303,0.180106198,,
31462,30823.70442,1,30078601.48,0.088638089,0.17139339,,
31463,30823.73065,2,30078606.47,0.111475757,0.180414177,,
31464,30823.7548,1,30078611.46,0.088496118,0.170983634,,
31465,30823.77987,2,30078616.44,0.111169343,0.180755618,,
31466,30823.80486,1,30078621.43,0.088497878,0.171387901,,
31467,30823.83035,2,30078626.42,0.111103897,0.181133432,,
31468,30823.85508,1,30078631.4,0.088376824,0.171550454,,
31469,30823.88037,2,30078636.39,0.111221948,0.18153307,,
31470,30823.90574,1,30078641.38,0.088679614,0.171620621,,
31471,30823.93046,2,30078646.36,0.111134963,0.18176903,,
31472,30823.95565,1,30078651.35,0.088400227,0.17207905,,
31473,30823.98071,2,30078656.34,0.11091543,0.181720423,,
31474,30824.0054,1,30078661.32,0.088480171,0.172126071,,
31475,30824.03137,2,30078666.31,0.111117462,0.181546164,,
31476,30824.05564,1,30078671.29,0.08879197,0.172418905,,
31477,30824.08164,2,30078676.28,0.110994959,0.181988987,,
31478,30824.10584,1,30078681.27,0.088765149,0.17197099,,
31479,30824.13119,2,30078686.25,0.11069745,0.181792441,,
31480,30824.15653,1,30078691.24,0.088904636,0.171597144,,
31481,30824.1812,2,30078696.23,0.110867588,0.182141422,,
31482,30824.20611,1,30078701.21,0.088691109,0.172085994,,
31483,30824.23153,2,30078706.2,0.111031202,0.182492188,,
31484,30824.25688,1,30078711.19,0.088868289,0.171716248,,
31485,30824.28178,2,30078716.17,0.110816743,0.182092153,,
31486,30824.30648,1,30078721.16,0.088580617,0.171444047,,
31487,30824.33202,2,30078726.15,0.111084118,0.182988842,,
31488,30824.35675,1,30078731.13,0.088844886,0.17085289,,
31489,30824.38259,2,30078736.12,0.111070242,0.183377634,,
31490,30824.40682,1,30078741.11,0.088808124,0.170981782,,
31491,30824.43236,2,30078746.09,0.110906421,0.182942682,,
31492,30824.45765,1,30078751.08,0.088334367,0.17118256,,
31493,30824.48215,2,30078756.07,0.111264819,0.182921982,,
31494,30824.50719,1,30078761.05,0.08878441,0.171922846,,
31495,30824.53252,2,30078766.04,0.110991231,0.182740713,,
31496,30824.55727,1,30078771.02,0.088774366,0.171537228,,
31497,30824.5829,2,30078776.01,0.111181769,0.182386905,,
31498,30824.60762,1,30078781,0.088593147,0.170834109,,
31499,30824.6326,2,30078785.98,0.110944839,0.181895476,,
31500,30824.65768,1,30078790.97,0.088763803,0.171129654,,
31501,30824.68303,2,30078795.96,0.111310693,0.181767774,,
31502,30824.70852,1,30078800.94,0.088621521,0.170522956,,
31503,30824.73376,2,30078805.93,0.111093127,0.181369525,,
31504,30824.75836,1,30078810.92,0.088841054,0.170859239,,
31505,30824.78304,2,30078815.9,0.111041247,0.180919428,,
31506,30824.80852,1,30078820.89,0.088909296,0.170947459,,
31507,30824.83331,2,30078825.88,0.111156088,0.180336736,,
31508,30824.85853,1,30078830.86,0.088590558,0.170707002,,
31509,30824.88396,2,30078835.85,0.110985535,0.179812703,,
31510,30824.90888,1,30078840.84,0.088940465,0.171186396,,
31511,30824.93377,2,30078845.82,0.111174313,0.179619993,,
31512,30824.95862,1,30078850.81,0.088918616,0.171244195,,
31513,30824.98404,2,30078855.8,0.111137552,0.179319884,,
31514,30825.00902,1,30078860.78,0.088772191,0.17137355,,
31515,30825.0342,2,30078865.77,0.111178145,0.179045699,,
31516,30825.05967,1,30078870.75,0.088665945,0.171507534,,
31517,30825.08415,2,30078875.74,0.110950741,0.179029894,,
31518,30825.10982,1,30078880.73,0.088799115,0.171450727,,
31519,30825.13432,2,30078885.71,0.110954884,0.178905234,,
31520,30825.15945,1,30078890.7,0.088540128,0.171118478,,
31521,30825.18493,2,30078895.69,0.111021158,0.179171748,,
31522,30825.20957,1,30078900.67,0.088599982,0.170657072,,
31523,30825.23583,2,30078905.66,0.111221741,0.178983998,,
31524,30825.25969,1,30078910.65,0.088716169,0.170797537,,
31525,30825.28497,2,30078915.63,0.111284908,0.179530251,,
31526,30825.31078,1,30078920.62,0.088451486,0.171213047,,
31527,30825.33834,2,30078925.61,0.111258502,0.179263275,,
31528,30825.36069,1,30078930.59,0.088866321,0.171132366,,
31529,30825.3851,2,30078935.58,0.110864689,0.179018585,,
31530,30825.41126,1,30078940.57,0.088381484,0.170712028,,
31531,30825.43566,2,30078945.55,0.111385355,0.179347594,,
31532,30825.46053,1,30078950.54,0.088720104,0.17104269,,
31533,30825.48594,2,30078955.53,0.111140762,0.178599703,,
31534,30825.51078,1,30078960.51,0.088581032,0.171594432,,
31535,30825.53573,2,30078965.5,0.111327987,0.178798364,,
31536,30825.56086,1,30078970.48,0.088609405,0.17136654,,
31537,30825.58625,2,30078975.47,0.110810427,0.178201652,,
31538,30825.61203,1,30078980.46,0.088768256,0.171266284,,
31539,30825.63592,2,30078985.44,0.111254256,0.178281672,,
31540,30825.66211,1,30078990.43,0.088614997,0.171152337,,
31541,30825.68616,2,30078995.42,0.110923714,0.178401438,,
31542,30825.71142,1,30079000.4,0.088745681,0.171769154,,
31543,30825.73731,2,30079005.39,0.110783917,0.178450442,,
31544,30825.76147,1,30079010.38,0.088729631,0.17173212,,
31545,30825.78673,2,30079015.36,0.11084812,0.178618815,,
31546,30825.81226,1,30079020.35,0.08888755,0.171305831,,
31547,30825.83674,2,30079025.34,0.11046404,0.177593697,,
31548,30825.86244,1,30079030.32,0.089382535,0.171954457,,
31549,30825.887,2,30079035.31,0.110941007,0.178094253,,
31550,30825.91228,1,30079040.3,0.088558043,0.171047848,,
31551,30825.93772,2,30079045.28,0.110262836,0.178047696,,
31552,30825.96244,1,30079050.27,0.088675886,0.1712065,,
31553,30825.98728,2,30079055.26,0.110039989,0.177733699,,
31554,30826.01235,1,30079060.24,0.088500674,0.170771613,,
31555,30826.0379,2,30079065.23,0.110124903,0.177636286,,
31556,30826.06252,1,30079070.21,0.088372268,0.171004267,,
31557,30826.08751,2,30079075.2,0.10949913,0.177549124,,
31558,30826.11276,1,30079080.19,0.088845818,0.170796413,,
31559,30826.13848,2,30079085.17,0.110457413,0.179103367,,
31560,30826.16285,1,30079090.16,0.088642542,0.170277208,,
31561,30826.1882,2,30079095.15,0.110477088,0.179956078,,
31562,30826.2129,1,30079100.13,0.088603399,0.170686699,,
31563,30826.23817,2,30079105.12,0.110341433,0.180758131,,
31564,30826.26381,1,30079110.11,0.088428601,0.171086933,,
31565,30826.28828,2,30079115.09,0.110325382,0.180803035,,
31566,30826.31361,1,30079120.08,0.088766806,0.171135143,,
31567,30826.33898,2,30079125.07,0.110724891,0.181186867,,
31568,30826.36342,1,30079130.05,0.089115988,0.171529557,,
31569,30826.38858,2,30079135.04,0.110828548,0.181519976,,
31570,30826.41445,1,30079140.03,0.088567052,0.172050349,,
31571,30826.43877,2,30079145.01,0.110441776,0.181532938,,
31572,30826.46429,1,30079150,0.088626284,0.171625184,,
31573,30826.48893,2,30079154.99,0.109939542,0.18134618,,
31574,30826.51448,1,30079159.97,0.088228018,0.171492655,,
31575,30826.53969,2,30079164.96,0.110063496,0.181039855,,
31576,30826.56449,1,30079169.94,0.088417106,0.171324877,,
31577,30826.58924,2,30079174.93,0.110342676,0.181744297,,
31578,30826.61496,1,30079179.92,0.088611166,0.172283664,,
31579,30826.6394,2,30079184.9,0.109962635,0.181456687,,
31580,30826.66464,1,30079189.89,0.088804086,0.171250015,,
31581,30826.69019,2,30079194.88,0.11041972,0.180975839,,
31582,30826.7147,1,30079199.86,0.088843539,0.171043285,,
31583,30826.74067,2,30079204.85,0.110052726,0.180200304,,
31584,30826.76481,1,30079209.84,0.088964179,0.170846211,,
31585,30826.79004,2,30079214.82,0.110104607,0.180329263,,
31586,30826.81569,1,30079219.81,0.088754483,0.171317867,,
31587,30826.84008,2,30079224.8,0.109758013,0.180437389,,
31588,30826.86569,1,30079229.78,0.088713891,0.171732914,,
31589,30826.89071,2,30079234.77,0.109871819,0.1801142,,
31590,30826.91551,1,30079239.76,0.088998455,0.172240744,,
31591,30826.94089,2,30079244.74,0.110011616,0.180490229,,
31592,30826.9655,1,30079249.73,0.088994831,0.171567649,,
31593,30826.9909,2,30079254.72,0.109987902,0.180393279,,
31594,30827.01651,1,30079259.7,0.089185783,0.171893549,,
31595,30827.04141,2,30079264.69,0.109838889,0.180864207,,
31596,30827.06586,1,30079269.67,0.089205459,0.172268454,,
31597,30827.0911,2,30079274.66,0.110032948,0.181310998,,
31598,30827.11638,1,30079279.65,0.088779751,0.171631202,,
31599,30827.14144,2,30079284.63,0.109963567,0.181155917,,
31600,30827.16626,1,30079289.62,0.08894119,0.171119999,,
31601,30827.19223,2,30079294.61,0.109799642,0.181254587,,
31602,30827.21633,1,30079299.59,0.08842332,0.170960818,,
31603,30827.2418,2,30079304.58,0.110088763,0.18115605,,
31604,30827.26708,1,30079309.57,0.088658593,0.171349147,,
31605,30827.29206,2,30079314.55,0.109331373,0.181095605,,
31606,30827.31731,1,30079319.54,0.088406648,0.170949377,,
31607,30827.34196,2,30079324.53,0.109458951,0.180899324,,
31608,30827.3676,1,30079329.51,0.088257945,0.170900704,,
31609,30827.3934,2,30079334.5,0.109468582,0.180947865,,
31610,30827.41763,1,30079339.49,0.088520453,0.171720944,,
31611,30827.44243,2,30079344.47,0.109567579,0.180633339,,
31612,30827.46756,1,30079349.46,0.088862697,0.17120564,,
31613,30827.49257,2,30079354.45,0.110249581,0.18050405,,
31614,30827.51745,1,30079359.43,0.088656418,0.170833315,,
31615,30827.54365,2,30079364.42,0.110092905,0.180637373,,
31616,30827.56786,1,30079369.4,0.08859149,0.170802233,,
31617,30827.59278,2,30079374.39,0.110392278,0.180954412,,
31618,30827.61777,1,30079379.38,0.088379931,0.170701711,,
31619,30827.64324,2,30079384.36,0.110311506,0.180998125,,
31620,30827.66807,1,30079389.35,0.088528737,0.170442539,,
31621,30827.69309,2,30079394.34,0.11007002,0.181210212,,
31622,30827.71885,1,30079399.32,0.088618829,0.170495114,,
31623,30827.74318,2,30079404.31,0.110239951,0.18147117,,
31624,30827.76861,1,30079409.3,0.088503159,0.170485525,,
31625,30827.79346,2,30079414.28,0.110072298,0.181412379,,
31626,30827.81848,1,30079419.27,0.088197159,0.17020638,,
31627,30827.84401,2,30079424.26,0.110263561,0.180851378,,
31628,30827.86866,1,30079429.24,0.088315624,0.169931335,,
31629,30827.89462,2,30079434.23,0.110147581,0.181006326,,
31630,30827.91898,1,30079439.22,0.088244483,0.169789482,,
31631,30827.94387,2,30079444.2,0.110731208,0.181278791,,
31632,30827.96965,1,30079449.19,0.08821787,0.17048817,,
31633,30827.99436,2,30079454.18,0.110843253,0.181208889,,
31634,30828.01914,1,30079459.16,0.088036134,0.17015764,,
31635,30828.04435,2,30079464.15,0.111189432,0.182163642,,
31636,30828.06986,1,30079469.13,0.088143518,0.170022334,,
31637,30828.09445,2,30079474.12,0.111230336,0.182851353,,
31638,30828.11948,1,30079479.11,0.088375685,0.170210017,,
31639,30828.14464,2,30079484.09,0.111661428,0.183497665,,
31640,30828.1705,1,30079489.08,0.088504609,0.170231047,,
31641,30828.19478,2,30079494.07,0.111949825,0.18434859,,
31642,30828.22021,1,30079499.05,0.087882667,0.170335801,,
31643,30828.24484,2,30079504.04,0.111670334,0.184679053,,
31644,30828.27005,1,30079509.03,0.087654229,0.170679954,,
31645,30828.29587,2,30079514.01,0.112201563,0.185357042,,
31646,30828.32015,1,30079519,0.087668415,0.170591006,,
31647,30828.34552,2,30079523.99,0.112132493,0.185194952,,
31648,30828.37098,1,30079528.97,0.087794336,0.1706289,,
31649,30828.39633,2,30079533.96,0.111846168,0.184492031,,
31650,30828.42106,1,30079538.95,0.087862474,0.17095685,,
31651,30828.44566,2,30079543.93,0.112117685,0.184682757,,
31652,30828.47072,1,30079548.92,0.087986014,0.171314296,,
31653,30828.496,2,30079553.91,0.111661946,0.18415059,,
31654,30828.5216,1,30079558.89,0.087908659,0.172017084,,
31655,30828.54616,2,30079563.88,0.112005019,0.183853391,,
31656,30828.57103,1,30079568.86,0.087997819,0.170935093,,
31657,30828.59684,2,30079573.85,0.111812306,0.183613727,,
31658,30828.6217,1,30079578.84,0.087943246,0.170521501,,
31659,30828.64637,2,30079583.82,0.112007607,0.183552687,,
31660,30828.6722,1,30079588.81,0.08767701,0.170315565,,
31661,30828.6966,2,30079593.8,0.111723664,0.184054896,,
31662,30828.72193,1,30079598.78,0.087225725,0.170165709,,
31663,30828.7467,2,30079603.77,0.111358224,0.183851142,,
31664,30828.77249,1,30079608.76,0.087461723,0.170392278,,
31665,30828.79727,2,30079613.74,0.111586352,0.183237897,,
31666,30828.82193,1,30079618.73,0.087970584,0.17022741,,
31667,30828.84699,2,30079623.72,0.111763429,0.183374658,,
31668,30828.87258,1,30079628.7,0.087652986,0.170742714,,
31669,30828.89715,2,30079633.69,0.11196484,0.183447139,,
31670,30828.92234,1,30079638.68,0.08773645,0.170107644,,
31671,30828.94723,2,30079643.66,0.111979855,0.184012704,,
31672,30828.9735,1,30079648.65,0.087071326,0.169213138,,
31673,30828.99756,2,30079653.64,0.112483332,0.185012096,,
31674,30829.02327,1,30079658.62,0.086927905,0.170003949,,
31675,30829.04777,2,30079663.61,0.112706904,0.185449628,,
31676,30829.07276,1,30079668.59,0.087778803,0.169247394,,
31677,30829.09869,2,30079673.58,0.113009383,0.18573942,,
31678,30829.12296,1,30079678.57,0.087627098,0.169239062,,
31679,30829.14806,2,30079683.55,0.113419972,0.186402331,,
31680,30829.17324,1,30079688.54,0.08774287,0.169637642,,
31681,30829.19873,2,30079693.53,0.113342722,0.186800051,,
31682,30829.22342,1,30079698.51,0.087442669,0.169552794,,
31683,30829.24826,2,30079703.5,0.113710336,0.188159005,,
31684,30829.274,1,30079708.49,0.087396381,0.169300433,,
31685,30829.29952,2,30079713.47,0.113532121,0.1888487,,
31686,30829.32353,1,30079718.46,0.087732411,0.169551603,,
31687,30829.3488,2,30079723.45,0.113582241,0.189287223,,
31688,30829.37426,1,30079728.43,0.087717707,0.169416561,,
31689,30829.39876,2,30079733.42,0.114439559,0.189321282,,
31690,30829.42406,1,30079738.41,0.087927713,0.169585,,
31691,30829.4495,2,30079743.39,0.114044296,0.189760731,,
31692,30829.47419,1,30079748.38,0.088278034,0.169975578,,
31693,30829.49947,2,30079753.37,0.114277395,0.189949208,,
31694,30829.52502,1,30079758.35,0.087911145,0.170892768,,
31695,30829.54976,2,30079763.34,0.114110674,0.190691809,,
31696,30829.57446,1,30079768.32,0.088161226,0.171046592,,
31697,30829.59971,2,30079773.31,0.113688383,0.190402281,,
31698,30829.62504,1,30079778.3,0.087934133,0.171090702,,
31699,30829.64965,2,30079783.28,0.11358338,0.190834258,,
31700,30829.67471,1,30079788.27,0.088238063,0.170372372,,
31701,30829.70093,2,30079793.26,0.11279596,0.19065947,,
31702,30829.72559,1,30079798.24,0.088104479,0.170051564,,
31703,30829.75003,2,30079803.23,0.112452266,0.191072996,,
31704,30829.7754,1,30079808.22,0.087982079,0.168995033,,
31705,30829.80017,2,30079813.2,0.11223004,0.190914609,,
31706,30829.82537,1,30079818.19,0.088085736,0.169749339,,
31707,30829.85138,2,30079823.18,0.111883758,0.189996956,,
31708,30829.87571,1,30079828.16,0.087628962,0.169468078,,
31709,30829.9007,2,30079833.15,0.111080183,0.189089421,,
31710,30829.92553,1,30079838.14,0.087511118,0.168730702,,
31711,30829.95087,2,30079843.12,0.111448316,0.188608308,,
31712,30829.97596,1,30079848.11,0.087854604,0.169068705,,
31713,30830.00102,2,30079853.1,0.110977148,0.188141414,,
31714,30830.02692,1,30079858.08,0.087561341,0.168656832,,
31715,30830.05138,2,30079863.07,0.110713501,0.188154839,,
31716,30830.07624,1,30079868.05,0.087345018,0.1683968,,
31717,30830.10134,2,30079873.04,0.110758236,0.187998965,,
31718,30830.12673,1,30079878.03,0.087516192,0.168816939,,
31719,30830.15136,2,30079883.01,0.111324362,0.18814267,,
31720,30830.17651,1,30079888,0.087958158,0.168974532,,
31721,30830.20192,2,30079892.99,0.111776269,0.188808425,,
31722,30830.22753,1,30079897.97,0.087192173,0.168963158,,
31723,30830.25179,2,30079902.96,0.111894527,0.189510949,,
31724,30830.27771,1,30079907.95,0.087574492,0.1684257,,
31725,30830.30223,2,30079912.93,0.112577151,0.19021473,,
31726,30830.32724,1,30079917.92,0.087449607,0.168038561,,
31727,30830.35251,2,30079922.91,0.113580584,0.190595652,,
31728,30830.37731,1,30079927.89,0.08757791,0.168675085,,
31729,30830.4025,2,30079932.88,0.113731772,0.191239451,,
31730,30830.42756,1,30079937.87,0.08747591,0.168341712,,
31731,30830.45332,2,30079942.85,0.113462636,0.191976364,,
31732,30830.47762,1,30079947.84,0.087400109,0.168704448,,
31733,30830.5028,2,30079952.83,0.113571471,0.192607664,,
31734,30830.52762,1,30079957.81,0.08762192,0.168411547,,
31735,30830.55386,2,30079962.8,0.113834704,0.192958893,,
31736,30830.57787,1,30079967.78,0.087536799,0.16841697,,
31737,30830.60326,2,30079972.77,0.113750722,0.192856123,,
31738,30830.62856,1,30079977.76,0.087476117,0.168813764,,
31739,30830.6534,2,30079982.74,0.114108395,0.193262242,,
31740,30830.67841,1,30079987.73,0.087192277,0.168830893,,
31741,30830.70418,2,30079992.72,0.11432534,0.192488427,,
31742,30830.72854,1,30079997.7,0.087419991,0.168286227,,
31743,30830.754,2,30080002.69,0.114844764,0.192465148,,
31744,30830.779,1,30080007.68,0.087730962,0.169010574,,
31745,30830.80381,2,30080012.66,0.114849631,0.192876822,,
31746,30830.82907,1,30080017.65,0.087311467,0.168864091,,
31747,30830.85388,2,30080022.64,0.115382206,0.193865964,,
31748,30830.87916,1,30080027.62,0.087210088,0.168684145,,
31749,30830.90472,2,30080032.61,0.115410683,0.194592164,,
31750,30830.92914,1,30080037.6,0.087669658,0.168888362,,
31751,30830.9546,2,30080042.58,0.11647252,0.195658945,,
31752,30830.97948,1,30080047.57,0.087556163,0.168459493,,
31753,30831.00479,2,30080052.56,0.116616252,0.196046547,,
31754,30831.02938,1,30080057.54,0.087497759,0.16867568,,
31755,30831.05509,2,30080062.53,0.116240871,0.195620589,,
31756,30831.07956,1,30080067.51,0.08771284,0.168656898,,
31757,30831.10496,2,30080072.5,0.116765058,0.196254203,,
31758,30831.13039,1,30080077.49,0.087763685,0.168449243,,
31759,30831.15479,2,30080082.47,0.116340282,0.196082655,,
31760,30831.18057,1,30080087.46,0.087496931,0.169020296,,
31761,30831.20507,2,30080092.45,0.115847368,0.195259109,,
31762,30831.23027,1,30080097.43,0.08767701,0.168778185,,
31763,30831.25596,2,30080102.42,0.116948658,0.194723701,,
31764,30831.28024,1,30080107.41,0.087537317,0.168808275,,
31765,30831.30623,2,30080112.39,0.116702822,0.194634224,,
31766,30831.33092,1,30080117.38,0.087302872,0.169188206,,
31767,30831.35553,2,30080122.37,0.116483393,0.194015027,,
31768,30831.38061,1,30080127.35,0.087258965,0.169931798,,
31769,30831.406,2,30080132.34,0.116772203,0.193597136,,
31770,30831.43159,1,30080137.33,0.0870822,0.169413982,,
31771,30831.45592,2,30080142.31,0.116689464,0.192925959,,
31772,30831.48113,1,30080147.3,0.08737246,0.168906019,,
31773,30831.50651,2,30080152.29,0.116701683,0.192755866,,
31774,30831.53151,1,30080157.27,0.087486058,0.170248837,,
31775,30831.55616,2,30080162.26,0.116910965,0.193316338,,
31776,30831.58163,1,30080167.24,0.087582259,0.170709184,,
31777,30831.60655,2,30080172.23,0.116282085,0.193568038,,
31778,30831.63153,1,30080177.22,0.087492582,0.170405174,,
31779,30831.65655,2,30080182.2,0.115816923,0.19415774,,
31780,30831.68228,1,30080187.19,0.08709007,0.168907739,,
31781,30831.7071,2,30080192.18,0.116541176,0.193683704,,
31782,30831.73207,1,30080197.16,0.087492064,0.168890941,,
31783,30831.75695,2,30080202.15,0.116900195,0.193339154,,
31784,30831.78248,1,30080207.14,0.087838036,0.168848219,,
31785,30831.80712,2,30080212.12,0.11673772,0.193658243,,
31786,30831.8321,1,30080217.11,0.08840468,0.169532822,,
31787,30831.85736,2,30080222.1,0.11687089,0.194380805,,
31788,30831.88319,1,30080227.08,0.087853983,0.168973011,,
31789,30831.9074,2,30080232.07,0.11691024,0.194125402,,
31790,30831.93325,1,30080237.06,0.088173342,0.169130142,,
31791,30831.95756,2,30080242.04,0.116610246,0.193587944,,
31792,30831.983,1,30080247.03,0.088364708,0.169825524,,
31793,30832.00832,2,30080252.02,0.11639879,0.193970255,,
31794,30832.03309,1,30080257,0.08839826,0.169428862,,
31795,30832.05789,2,30080261.99,0.116614181,0.194009075,,
31796,30832.08311,1,30080266.97,0.088107068,0.168898546,,
31797,30832.10967,2,30080271.96,0.115922133,0.193456142,,
31798,30832.13348,1,30080276.95,0.088742782,0.169523365,,
31799,30832.15836,2,30080281.93,0.116763298,0.194066676,,
31800,30832.18344,1,30080286.92,0.08786351,0.169642469,,
31801,30832.20887,2,30080291.91,0.11554727,0.193638601,,
31802,30832.23387,1,30080296.89,0.087901618,0.169497573,,
31803,30832.25866,2,30080301.88,0.114674211,0.192898646,,
31804,30832.28397,1,30080306.87,0.087519713,0.168776664,,
31805,30832.30959,2,30080311.85,0.114399691,0.192678756,,
31806,30832.33407,1,30080316.84,0.087511014,0.168366313,,
31807,30832.35958,2,30080321.83,0.114197141,0.19213819,,
31808,30832.38418,1,30080326.81,0.087660131,0.16949711,,
31809,30832.40933,2,30080331.8,0.113971084,0.191885168,,
31810,30832.43497,1,30080336.79,0.087751569,0.168499239,,
31811,30832.45935,2,30080341.77,0.113606783,0.19218111,,
