FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
29910,188734.091552,1,59315896.4608,0.0251888562368216
29911,188734.108224,2,59315912.8576,0.0188831332702429
29912,188734.124864,1,59315929.8304,0.0251672726668991
29913,188734.141536,2,59315946.3168,0.0188549086018828
29914,188734.158208,1,59315962.88,0.0251971576098687
29915,188734.17488,2,59315979.712,0.0188300044827414
29916,188734.191552,1,59315996.4416,0.02522206172901
29917,188734.208224,2,59316013.0944,0.0188648702495393
29918,188734.224864,1,59316029.6704,0.0251299164881871
29919,188734.241536,2,59316046.4,0.0188615497003204
29920,188734.258208,1,59316063.2448,0.0251116534674835
29921,188734.27488,2,59316079.6544,0.0188690209360628
29922,188734.291552,1,59316096.3584,0.0251515000581096
29923,188734.308192,2,59316113.1392,0.0189279606846972
29924,188734.324864,1,59316129.8176,0.0252403247497136
29925,188734.341536,2,59316146.3168,0.0188872839567664
29926,188734.358208,1,59316163.008,0.0252876425760821
29927,188734.37488,2,59316179.8912,0.0188964154671183
29928,188734.391552,1,59316196.4288,0.0252394946124089
29929,188734.408192,2,59316212.9152,0.0189437332934867
29930,188734.424864,1,59316229.9264,0.0252893028506915
29931,188734.441536,2,59316246.4512,0.0189271305473925
29932,188734.458208,1,59316263.1808,0.0254038617987415
29933,188734.47488,2,59316279.8336,0.018922979860869
