fm_fp,ts_fp,LedState,ts,G0,G1,Unnamed: 6,Unnamed: 7,G0-pks,G1-pks,event,event_type
31835,30833.06168,2,30080461.45,-0.4831267697489093,0.1976464104139535,,,False,False,,
31837,30833.11168,2,30080471.42,-0.6230618765083061,0.1597843709571939,,,False,False,,
31839,30833.16224,2,30080481.39,-0.7764516860411275,0.1297677483689767,,,False,False,,
31841,30833.21225,2,30080491.37,-0.6889362772926866,0.0814852010067397,,,False,False,,
31843,30833.26205,2,30080501.34,-0.6539607849038634,0.0541489792322442,,,False,False,,
31845,30833.31264,2,30080511.31,-0.6439484371855033,0.0361153208545225,,,False,False,,
31847,30833.36238,2,30080521.29,-0.6622078776267951,0.0386329523047095,,,False,False,,
31849,30833.4127,2,30080531.26,-0.7823222636278172,-0.0066082851276064,,,False,False,,
31851,30833.46373,2,30080541.23,-0.700561344279873,0.004268825881568,,,False,False,,
31853,30833.51302,2,30080551.21,-0.6385929584669049,0.0503144498566142,,,False,False,,
31855,30833.56328,2,30080561.18,-0.7054447613131005,0.0096977126450393,,,False,False,,
31857,30833.61338,2,30080571.15,-0.6144821889946118,0.0446872834362374,,,False,False,,
31859,30833.6647,2,30080581.12,-0.49032794947264,0.0620965399504516,,,False,False,,
31861,30833.71382,2,30080591.1,-0.384131657716495,0.0841689567155914,,,False,False,,
31863,30833.76428,2,30080601.07,-0.3211069220372007,0.1482009711789833,,,False,False,,
31865,30833.81417,2,30080611.04,-0.3945749380648432,0.2319763618931171,,,False,False,,
31867,30833.86428,2,30080621.02,-0.2735897481502991,0.2960060451756978,,,False,False,,
31869,30833.91461,2,30080630.99,-0.2001682210977029,0.4210975833758582,,,False,False,,
31871,30833.96479,2,30080640.96,-0.3094133441232276,0.4613788123983348,,,False,False,,
31873,30834.01553,2,30080650.94,-0.364617379642627,0.5321347883939398,,,False,False,,
31875,30834.06487,2,30080660.91,-0.3725355978191257,0.5569885515549228,,,False,False,,
31877,30834.1153,2,30080670.88,-0.3456772213146577,0.5717021729330082,,,False,False,,
31879,30834.16536,2,30080680.85,-0.142601700601308,0.554295424094259,,,False,False,,
31881,30834.21542,2,30080690.83,-0.0722104346228302,0.620234920676578,,,False,False,,
31883,30834.2665,2,30080700.8,-0.0680639829681987,0.6449886364673678,,,False,False,,
31885,30834.31571,2,30080710.77,0.0799696694723454,0.6918599462720141,,,False,False,,
31887,30834.36589,2,30080720.75,0.0978489378670376,0.7106646429563227,,,False,False,,
31889,30834.41677,2,30080730.72,0.016541651475406,0.6424665285753041,,,False,False,,
31891,30834.46614,2,30080740.69,0.0939660331330408,0.6552222666759857,,,False,False,,
31893,30834.51663,2,30080750.67,0.2093916281809287,0.5924192778060863,,,False,False,,
31895,30834.56649,2,30080760.64,0.0677886429504595,0.5422690445541958,,,False,False,,
31897,30834.61673,2,30080770.61,0.0173938851627788,0.5069276983443616,,,False,False,,
31899,30834.66702,2,30080780.58,-0.0069811096370106,0.4759634981060976,,,False,False,,
31901,30834.71753,2,30080790.56,-0.0222937768991054,0.4636577971299105,,,False,False,,
31903,30834.76778,2,30080800.53,0.0313902488155464,0.4444667215706199,,,False,False,,
31905,30834.81769,2,30080810.5,-0.1789592342030711,0.4375698181491618,,,False,False,,
31907,30834.86762,2,30080820.48,-0.2163164601718545,0.3817700100230497,,,False,False,,
31909,30834.91809,2,30080830.45,-0.3787409469313464,0.3484372671901088,,,False,False,,
31911,30834.96815,2,30080840.42,-0.5112536858505092,0.3103709597815752,,,False,False,,
31913,30835.01814,2,30080850.4,-0.4333009950385527,0.2921887700666928,,,False,False,,
31915,30835.06819,2,30080860.37,-0.5061851328144144,0.2582375647113054,,,False,False,,
31917,30835.11835,2,30080870.34,-0.4740450069760024,0.2487689106094258,,,False,False,,
31919,30835.16882,2,30080880.31,-0.4551652262732203,0.2033894662706288,,,False,False,,
31921,30835.21883,2,30080890.29,-0.5438390429750517,0.1535987391365043,,,False,False,,
31923,30835.26954,2,30080900.26,-0.4652192544719248,0.171955999631011,,,False,False,,
31925,30835.31932,2,30080910.23,-0.4154825142683955,0.1623193587975527,,,False,False,,
31927,30835.36922,2,30080920.21,-0.6570502901924039,0.1476949783098157,,,False,False,,
31929,30835.41951,2,30080930.18,-0.4640381462428765,0.1406254276244407,,,False,False,,
31931,30835.46967,2,30080940.15,-0.5989137800947606,0.1182543251191662,,,False,False,,
31933,30835.52001,2,30080950.13,-0.7175825640705513,0.1201752304334134,,,False,False,,
31935,30835.56987,2,30080960.1,-0.7280303844994821,0.0884368972607259,,,False,False,,
31937,30835.62007,2,30080970.07,-0.7403130591478,0.0928250260930422,,,False,False,,
31939,30835.67124,2,30080980.04,-0.7720269339325824,0.0689060449632544,,,False,False,,
31941,30835.72104,2,30080990.02,-0.7956236928409675,0.0510937484408561,,,False,False,,
31943,30835.77146,2,30080999.99,-0.9180733234641152,-0.0016714881350359,,,False,False,,
31945,30835.8208,2,30081009.96,-0.690951950979824,-0.0146923169048616,,,False,False,,
31947,30835.87099,2,30081019.94,-0.7819607438389767,-0.0495968897609285,,,False,False,,
31949,30835.92243,2,30081029.91,-0.7939932232987036,-0.08662480689985,,,False,False,,
31951,30835.97139,2,30081039.88,-0.7969631067709376,-0.001085269897558,,,False,False,,
31953,30836.02172,2,30081049.86,-0.9008988301447995,-0.050394754817606,,,False,False,,
31955,30836.07168,2,30081059.83,-0.9733937157542456,-0.0411799864658062,,,False,False,,
31957,30836.12187,2,30081069.8,-0.7737374398549273,-0.0245919332915125,,,False,False,,
31959,30836.17226,2,30081079.77,-0.7226941545990664,0.0637666668523478,,,False,False,,
31961,30836.22291,2,30081089.75,-0.7614969826234549,0.1980161409064295,,,False,False,,
31963,30836.27299,2,30081099.72,-0.7324147681935143,0.3162333114057179,,,False,False,,
31965,30836.32247,2,30081109.69,-0.7749146865338106,0.415222320632479,,,False,False,,
31967,30836.3728,2,30081119.67,-0.7711016495194202,0.3547173829138017,,,False,False,,
31969,30836.42373,2,30081129.64,-0.9778375301173604,0.3476706813746518,,,False,False,,
31971,30836.47313,2,30081139.61,-0.930630392163134,0.3048357434689999,,,False,False,,
31973,30836.52353,2,30081149.59,-0.931348787368896,0.2748986552423979,,,False,False,,
31975,30836.57334,2,30081159.56,-1.015268895449175,0.2536967289916604,,,False,False,,
31977,30836.62359,2,30081169.53,-0.9406522300175604,0.2369945845786551,,,False,False,,
31979,30836.67361,2,30081179.5,-0.8210012355143265,0.1705952414369557,,,False,False,,
31981,30836.72472,2,30081189.48,-0.8368422119531184,0.1487295140145813,,,False,False,,
31983,30836.77478,2,30081199.45,-0.8191020005634583,0.1280088740197102,,,False,False,,
31985,30836.82436,2,30081209.42,-0.8001940326486439,0.1300594251516977,,,False,False,,
31987,30836.87452,2,30081219.4,-0.9147764741460042,0.1106711940022447,,,False,False,,
31989,30836.92563,2,30081229.37,-0.9255858964350208,0.1431024378770075,,,False,False,,
31991,30836.97513,2,30081239.34,-0.8741254402342445,0.152887273611545,,,False,False,,
31993,30837.02545,2,30081249.32,-0.7851088603718273,0.1918576742650388,,,False,False,,
31995,30837.07535,2,30081259.29,-0.9451148831181904,0.2151635062278669,,,False,False,,
31997,30837.12534,2,30081269.26,-1.011716490804325,0.208046764580455,,,False,False,,
31999,30837.17568,2,30081279.23,-1.0788461392002917,0.2360714285172346,,,False,False,,
32001,30837.22665,2,30081289.21,-1.159458409146402,0.2078892599778903,,,False,False,,
32003,30837.27648,2,30081299.18,-1.1812203138493855,0.2154794612563173,,,False,False,,
32005,30837.32604,2,30081309.15,-1.1977563067634616,0.1985757482198523,,,False,False,,
32007,30837.37622,2,30081319.13,-1.1189418921911125,0.1793988747882696,,,False,False,,
32009,30837.42683,2,30081329.1,-1.170226292560983,0.2061855930438591,,,False,False,,
32011,30837.47657,2,30081339.07,-0.9499710600118296,0.2234178283644097,,,False,False,,
32013,30837.52681,2,30081349.05,-1.1664363658508434,0.1943620827325354,,,False,False,,
32015,30837.57682,2,30081359.02,-1.2093534551539449,0.2118508536988278,,,False,False,,
32017,30837.62702,2,30081368.99,-1.2871300901196654,0.2053904638532394,,,False,False,,
32019,30837.67713,2,30081378.96,-1.1905800041990986,0.2042787802787593,,,False,False,,
32021,30837.72801,2,30081388.94,-1.0971713175576718,0.2512188004790298,,,False,False,,
32023,30837.77843,2,30081398.91,-1.0602219140054308,0.3680682280572414,,,False,False,,
32025,30837.82762,2,30081408.88,-0.9821025159070618,0.5565793018701005,,,False,False,,
32027,30837.8778,2,30081418.86,-0.918827853522236,0.6351676909660121,,,False,False,,
32029,30837.9284,2,30081428.83,-0.879599042923291,0.7308620896272862,,,False,False,,
32031,30837.97892,2,30081438.8,-0.8420381107830572,0.796233807741852,,,False,False,,
32033,30838.02843,2,30081448.78,-0.8709721881579208,0.8226533824868529,,,False,False,,
32035,30838.07857,2,30081458.75,-0.907106356975236,0.8140110615067239,,,False,False,,
32037,30838.12869,2,30081468.72,-0.9709278987898434,0.7676558028537538,,,False,False,,
32039,30838.17888,2,30081478.69,-0.9820151666078804,0.6937833566877762,,,False,False,,
32041,30838.22973,2,30081488.67,-0.957658742051601,0.6958986919991176,,,False,False,,
32043,30838.27973,2,30081498.64,-1.1457416584302356,0.5997034015679722,,,False,False,,
32045,30838.32938,2,30081508.61,-1.2112869162582438,0.4748424001155055,,,False,False,,
32047,30838.37946,2,30081518.59,-1.0655882400047465,0.4870889011272373,,,False,False,,
32049,30838.43044,2,30081528.56,-1.1127307287894517,0.4185926674687888,,,False,False,,
32051,30838.47988,2,30081538.53,-1.1916751202881386,0.3496844705841024,,,False,False,,
32053,30838.53039,2,30081548.51,-1.1809401058183668,0.2716440335971309,,,False,False,,
32055,30838.58017,2,30081558.48,-1.1799903541339154,0.2198703086771124,,,False,False,,
32057,30838.63031,2,30081568.45,-1.2592125911520744,0.1941590167545803,,,False,False,,
32059,30838.68056,2,30081578.42,-1.3900298013183374,0.1608044816926032,,,False,False,,
32061,30838.73157,2,30081588.4,-1.2380765137368852,0.1412465800522306,,,False,False,,
32063,30838.78159,2,30081598.37,-1.2427977635721252,0.1226568483749214,,,False,False,,
32065,30838.83101,2,30081608.34,-1.340089355014414,0.1124436011042706,,,False,False,,
32067,30838.88156,2,30081618.32,-1.3623237313370653,0.1804380487901237,,,False,False,,
32069,30838.93132,2,30081628.29,-1.254876732120034,0.2387509189742394,,,False,False,,
32071,30838.98193,2,30081638.26,-1.2903156160253135,0.2296852859775975,,,False,False,,
32073,30839.03194,2,30081648.24,-1.497357260940717,0.2247972097668873,,,False,False,,
32075,30839.08187,2,30081658.21,-1.2271752021658204,0.1805075417981381,,,False,False,,
32077,30839.13256,2,30081668.18,-1.2872720033471254,0.1789357404919671,,,False,False,,
32079,30839.18216,2,30081678.15,-1.2117656953800011,0.1578362144912478,,,False,False,,
32081,30839.23309,2,30081688.13,-1.2616879816020856,0.1399881933502345,,,False,False,,
32083,30839.28271,2,30081698.1,-1.2566795377603797,0.098154666743636,,,False,False,,
32085,30839.33279,2,30081708.07,-1.2977617728597188,0.0652062080227658,,,False,False,,
32087,30839.38364,2,30081718.05,-1.2921418004291634,-0.001319723366612,,,False,False,,
32089,30839.43345,2,30081728.02,-1.0839235874028543,-0.0377748238242635,,,False,False,,
32091,30839.48384,2,30081737.99,-1.2034264448670533,-0.0411040193018386,,,False,False,,
32093,30839.53403,2,30081747.97,-1.2520421860319406,-0.0505058295578684,,,False,False,,
32095,30839.58417,2,30081757.94,-1.2798087753443863,-0.0195820925484375,,,False,False,,
32097,30839.63377,2,30081767.91,-1.3692610964349132,-0.0114635450050544,,,False,False,,
32099,30839.68397,2,30081777.88,-1.0948815569676944,0.0196532562658438,,,False,False,,
32101,30839.73425,2,30081787.86,-1.6367050383875184,-0.0235855300606413,,,False,False,,
32103,30839.78533,2,30081797.83,-1.3295507342193584,-0.0469946681144463,,,False,False,,
32105,30839.83516,2,30081807.8,-1.6149015948482073,-0.0774614345357003,,,False,False,,
32107,30839.88474,2,30081817.78,-1.3401886407609318,-0.0898462578299431,,,False,False,,
32109,30839.93501,2,30081827.75,-1.638883065956381,-0.0244273928484114,,,False,False,,
32111,30839.9854,2,30081837.72,-1.1797520954536844,-0.0226419412711244,,,False,False,,
32113,30840.03574,2,30081847.7,-1.5543931098779638,-0.0607574347577755,,,False,False,,
32115,30840.08561,2,30081857.67,-1.0756639634794236,0.0100126486696364,,,False,False,,
32117,30840.13574,2,30081867.64,-1.0884470285492902,-0.0057479029046672,,,False,False,,
32119,30840.18596,2,30081877.61,-0.8892076551872655,0.0018212165365133,,,False,False,,
32121,30840.23606,2,30081887.59,-0.8929281242700975,-0.0202512925445088,,,False,False,,
32123,30840.28716,2,30081897.56,-1.0185191542110408,-0.0142185304884264,,,False,False,,
32125,30840.33658,2,30081907.53,-0.8985623954445866,-0.0403287283838728,,,False,False,,
32127,30840.38653,2,30081917.51,-0.9170441123615012,-0.040621576953668,,,False,False,,
32129,30840.43721,2,30081927.48,-0.7404331759697926,-0.0488346024320247,,,False,False,,
32131,30840.48719,2,30081937.45,-0.6210602954674319,-0.0026133441854783,,,False,False,,
32133,30840.53723,2,30081947.43,-0.6702319961270182,0.004978102548261,,,False,False,,
32135,30840.58758,2,30081957.4,-0.7149836712252393,0.0507252600301721,,,False,False,,
32137,30840.63721,2,30081967.37,-0.6045619800550377,0.0576609114909634,,,False,False,,
32139,30840.68754,2,30081977.34,-0.5863211098669273,0.1357998086433318,,,False,False,,
32141,30840.73866,2,30081987.32,-0.5095361756300802,0.1930537470574299,,,False,False,,
32143,30840.78781,2,30081997.29,-0.4167666679316867,0.2362682411388742,,,False,False,,
32145,30840.83795,2,30082007.26,-0.5584252223201429,0.1840094362598697,,,False,False,,
32147,30840.88812,2,30082017.24,-0.487867249088648,0.1797524329746767,,,False,False,,
32149,30840.93887,2,30082027.21,-0.4947011986795226,0.1604754989109429,,,False,False,,
32151,30840.98848,2,30082037.18,-0.2888737993716062,0.1730489194404162,,,False,False,,
32153,30841.03905,2,30082047.16,-0.4325339152916235,0.1699849719392005,,,False,False,,
32155,30841.08879,2,30082057.13,-0.3115484569899924,0.1487099060041055,,,False,False,,
32157,30841.13896,2,30082067.1,-0.4632703881338697,0.1916653881172055,,,False,False,,
32159,30841.18911,2,30082077.07,-0.4321031243362013,0.2240541290782507,,,False,False,,
32161,30841.23951,2,30082087.05,-0.315204276975864,0.237169511928623,,,False,False,,
32163,30841.28951,2,30082097.02,-0.3979015963671661,0.1910048198348004,,,False,False,,
32165,30841.33958,2,30082106.99,-0.3618418354032174,0.1441923037885343,,,False,False,,
32167,30841.39076,2,30082116.97,-0.5472558241355946,0.16778405037233,,,False,False,,
32169,30841.43999,2,30082126.94,-0.5687954524599261,0.1492096802362552,,,False,False,,
32171,30841.49016,2,30082136.91,-0.5712649455973408,0.1741476295792112,,,False,False,,
32173,30841.54085,2,30082146.89,-0.7132016139597499,0.1153967076747711,,,False,False,,
32175,30841.59077,2,30082156.86,-0.6911804340337476,0.1198867934664417,,,False,False,,
32177,30841.6407,2,30082166.83,-0.4821560663490462,0.1425224936873826,,,False,False,,
32179,30841.69117,2,30082176.8,-0.4544636164561771,0.1879567431702426,,,False,False,,
32181,30841.74103,2,30082186.78,-0.5966225612348209,0.1927002853090504,,,False,False,,
32183,30841.79133,2,30082196.75,-0.6514376130961601,0.1928738485075226,,,False,False,,
32185,30841.84225,2,30082206.72,-0.617963023479368,0.1755579493786492,,,False,False,,
32187,30841.89158,2,30082216.7,-0.7054696206127905,0.1863700785559662,,,False,False,,
32189,30841.94172,2,30082226.67,-0.7750177330817212,0.1293543684610041,,,False,False,,
32191,30841.99185,2,30082236.64,-0.7116040137482784,0.0975022928251993,,,False,False,,
32193,30842.04293,2,30082246.62,-0.8550695035892716,0.0385508057398012,,,False,False,,
32195,30842.09222,2,30082256.59,-0.8309077051537418,0.064797709388553,,,False,False,,
32197,30842.1426,2,30082266.56,-0.7043347332234885,0.0574128378455094,,,False,False,,
32199,30842.19263,2,30082276.53,-0.3020525664533771,0.0407868726850587,,,False,False,,
32201,30842.24264,2,30082286.51,-0.5678331699828199,0.1156919180586699,,,False,False,,
32203,30842.29324,2,30082296.48,-0.4124606376350336,0.1509276696432231,,,False,False,,
32205,30842.34339,2,30082306.45,-0.3977506873647454,0.1882210969468082,,,False,False,,
32207,30842.39324,2,30082316.43,-0.4979052956985861,0.2190515356399915,,,False,False,,
32209,30842.44339,2,30082326.4,-0.5309815531549524,0.2331734033380745,,,False,False,,
32211,30842.49423,2,30082336.37,-0.7140882160720432,0.2172450651277806,,,False,False,,
32213,30842.54409,2,30082346.35,-0.3608155826599694,0.3286871746311816,,,False,False,,
32215,30842.5941,2,30082356.32,-0.4301134999432262,0.4901239547999617,,,False,False,,
32217,30842.64445,2,30082366.29,-0.3406520988502736,0.7398869725594849,,,False,False,,
32219,30842.69463,2,30082376.26,-0.4047241043450255,0.8741257714918355,,,False,False,,
32221,30842.74451,2,30082386.24,-0.391181373704192,0.9787955544902984,,,False,False,,
32223,30842.79514,2,30082396.21,-0.3586801829832688,1.0004120564674124,,,False,False,,
32225,30842.84544,2,30082406.18,-0.497197338110121,0.9574510324754132,,,False,False,,
32227,30842.89499,2,30082416.16,-0.5887347086387054,0.8548787018646621,,,False,False,,
32229,30842.94588,2,30082426.13,-0.5263215016285078,0.7751140104786836,,,False,False,,
32231,30842.9953,2,30082436.1,-0.5441082020976209,0.6887502264384658,,,False,False,,
32233,30843.04549,2,30082446.08,-0.661526278631868,0.6098870064308671,,,False,False,,
32235,30843.09577,2,30082456.05,-0.7380798564650534,0.562556443489248,,,False,False,,
32237,30843.14682,2,30082466.02,-0.9776184205992744,0.4908273723801338,,,False,False,,
32239,30843.19607,2,30082475.99,-1.022898136429122,0.4518701642406618,,,False,False,,
32241,30843.24652,2,30082485.97,-0.8730854674001297,0.4215665820333015,,,False,False,,
32243,30843.29672,2,30082495.94,-0.8483121403851125,0.4315568505406119,,,False,False,,
32245,30843.34715,2,30082505.91,-0.844804867725511,0.3817632557635084,,,False,False,,
32247,30843.39685,2,30082515.89,-1.006923321813442,0.2714731521769031,,,False,False,,
32249,30843.44707,2,30082525.86,-0.9945762664808672,0.2391774378740191,,,False,False,,
32251,30843.4972,2,30082535.83,-1.032767297528276,0.2497675894964676,,,False,False,,
32253,30843.5474,2,30082545.81,-1.1697556311867818,0.2089538309107376,,,False,False,,
32255,30843.59837,2,30082555.78,-1.0941105347231932,0.2367331160679768,,,False,False,,
32257,30843.64772,2,30082565.75,-1.0777880066595729,0.2517895182605387,,,False,False,,
32259,30843.69821,2,30082575.72,-1.0599363886722797,0.2853411793821611,,,False,False,,
32261,30843.74803,2,30082585.7,-1.1726007565791066,0.3097697113211806,,,False,False,,
32263,30843.79831,2,30082595.67,-1.3319673320166816,0.3319752679978458,,,False,False,,
32265,30843.84934,2,30082605.64,-1.115492946167258,0.3714775886763119,,,False,False,,
32267,30843.89891,2,30082615.62,-0.9962032851245052,0.3469017140812331,,,False,False,,
32269,30843.94916,2,30082625.59,-0.8791932995799422,0.3708815888897502,,,False,False,,
32271,30843.99919,2,30082635.56,-0.85472573686575,0.3393402482193939,,,False,False,,
32273,30844.0492,2,30082645.54,-0.8904983038858583,0.3286410628640863,,,False,False,,
32275,30844.09919,2,30082655.51,-0.8019541956898303,0.3579633738029072,,,False,False,,
32277,30844.14934,2,30082665.48,-0.6042997498390308,0.3791703747441419,,,False,False,,
32279,30844.19948,2,30082675.45,-0.6162763918164321,0.4372393961654518,,,False,False,,
32281,30844.25043,2,30082685.43,-0.5343484968009121,0.5424796544487518,,,False,False,,
32283,30844.30039,2,30082695.4,-0.2742853839270028,0.6384606100028717,,,False,False,,
32285,30844.35016,2,30082705.37,-0.3954005507873133,0.6439118461306401,,,False,False,,
32287,30844.40104,2,30082715.35,-0.3953960108138645,0.6188862396238648,,,False,False,,
32289,30844.45037,2,30082725.32,-0.5440321118107752,0.6058280057985554,,,False,False,,
32291,30844.50085,2,30082735.29,-0.5193422726862794,0.586556623499093,,,False,False,,
32293,30844.55072,2,30082745.27,-0.5006291993750319,0.5798563959725797,,,False,False,,
32295,30844.60165,2,30082755.24,-0.6599955063696114,0.5381035511825858,,,False,False,,
32297,30844.65149,2,30082765.21,-0.6245751928002192,0.4812854213034167,,,False,False,,
32299,30844.70118,2,30082775.18,-0.7831076947914095,0.4359989960602652,,,False,False,,
32301,30844.75172,2,30082785.16,-0.6711016130782361,0.3772769990340787,,,False,False,,
32303,30844.80164,2,30082795.13,-0.7712285711055346,0.3365327228464024,,,False,False,,
32305,30844.85187,2,30082805.1,-0.7466498701912797,0.3323463278762023,,,False,False,,
32307,30844.90291,2,30082815.08,-0.8368248581236468,0.313013037946772,,,False,False,,
32309,30844.952,2,30082825.05,-0.8429917100552451,0.3636346234632803,,,False,False,,
32311,30845.00238,2,30082835.02,-0.7882789848869522,0.4025047876975899,,,False,False,,
32313,30845.053,2,30082845.0,-0.7542207854843574,0.3858129882729927,,,False,False,,
32315,30845.10285,2,30082854.97,-0.8291064848762222,0.4442147848101413,,,False,False,,
32317,30845.15284,2,30082864.94,-0.7936582525343508,0.510339597739986,,,False,False,,
32319,30845.20315,2,30082874.91,-0.8625116170106356,0.5850998933992647,,,False,False,,
32321,30845.25299,2,30082884.89,-0.7792216078401653,0.6217615755559849,,,False,False,,
32323,30845.30333,2,30082894.86,-0.7700156833522178,0.6923800100485649,,,False,False,,
32325,30845.35437,2,30082904.83,-0.8240798812202792,0.6840489497272955,,,False,False,,
32327,30845.40428,2,30082914.81,-0.7209135821864348,0.7444516939920146,,,False,False,,
32329,30845.45673,2,30082924.78,-0.8788345555942295,0.7692525643086403,,,False,False,,
32331,30845.50391,2,30082934.75,-0.7722492802141199,0.7927156460955627,,,False,False,,
32333,30845.5547,2,30082944.73,-0.6967150535245383,0.8186858830854615,,,False,False,,
32335,30845.60453,2,30082954.7,-0.7399934762946742,0.8591384458160566,,,False,False,,
32337,30845.65462,2,30082964.67,-0.7088262125348567,0.8890653528698653,,,False,False,,
32339,30845.70464,2,30082974.64,-0.6358497753122394,0.929811136484768,,,False,False,,
32341,30845.75482,2,30082984.62,-0.6343996333064474,0.9102648171763236,,,False,False,,
32343,30845.80495,2,30082994.59,-0.4875058187134815,1.0232775752796994,,,False,False,,
32345,30845.85641,2,30083004.56,-0.4211174074448887,1.169547975186627,,,False,False,,
32347,30845.90634,2,30083014.54,-0.363680453957374,1.3152251619679731,,,False,False,,
32349,30845.95544,2,30083024.51,-0.2949847168649337,1.4038513449860308,,,False,False,,
32351,30846.00568,2,30083034.48,-0.2818312384268433,1.4451319609957851,,,False,False,,
32353,30846.05646,2,30083044.46,-0.2282307006893715,1.4550279088646454,,,False,False,,
32355,30846.10643,2,30083054.43,-0.3568793736283104,1.3614701653692751,,,False,False,,
32357,30846.15665,2,30083064.4,-0.4011027396145984,1.3271541505413316,,,False,False,,
32359,30846.20636,2,30083074.37,-0.3426094362610519,1.3109975192582817,,,False,False,,
32361,30846.2566,2,30083084.35,-0.3919757630567443,1.3003487000111242,,,False,False,,
32363,30846.30665,2,30083094.32,-0.4063432187569045,1.2494903983412622,,,False,False,,
32365,30846.35826,2,30083104.29,-0.5706022913836006,1.1841388517492222,,,False,False,,
32367,30846.40823,2,30083114.27,-0.5778254931959985,1.1558718502128826,,,False,False,,
32369,30846.45724,2,30083124.24,-0.5690364712198771,1.1255724900856978,,,False,False,,
32371,30846.50746,2,30083134.21,-0.626992653950048,1.098338715806342,,,False,False,,
32373,30846.55832,2,30083144.19,-0.692982464677126,1.070752199439981,,,False,False,,
32375,30846.60808,2,30083154.16,-0.7874942587550808,1.010169508120072,,,False,False,,
32377,30846.65828,2,30083164.13,-0.7491550907881394,1.0116022652441194,,,False,False,,
32379,30846.70838,2,30083174.1,-0.7817586082249797,0.9876061393780292,,,False,False,,
32381,30846.75844,2,30083184.08,-1.1532861422042442,0.887071004596512,,,False,False,,
32383,30846.80854,2,30083194.05,-0.8961698025425509,0.8685568432754187,,,False,False,,
32385,30846.85943,2,30083204.02,-0.9853719285031444,0.8696592254142669,,,False,False,,
32387,30846.90985,2,30083214.0,-1.0632041326515445,0.7946220332961942,,,False,False,,
32389,30846.95904,2,30083223.97,-1.041544286169415,0.7401774152602959,,,False,False,,
32391,30847.00919,2,30083233.94,-1.0284187265164446,0.6645301735612299,,,False,False,,
32393,30847.06016,2,30083243.92,-0.974929058544862,0.6566000446357039,,,False,False,,
32395,30847.1095,2,30083253.89,-0.9990541267097292,0.6471822519996515,,,False,False,,
32397,30847.16004,2,30083263.86,-0.8769011803836322,0.7091131762035411,,,False,False,,
32399,30847.20983,2,30083273.83,-0.9812258875784328,0.7171526063509382,,,False,False,,
32401,30847.25997,2,30083283.81,-1.132975469100989,0.712264893585207,,,False,False,,
32403,30847.31011,2,30083293.78,-1.097527236777201,0.7238252653206213,,,False,False,,
32405,30847.36091,2,30083303.75,-1.0310556060906777,0.7431086398924185,,,False,False,,
32407,30847.41133,2,30083313.73,-0.9440126690698656,0.6950591518375663,,,False,False,,
32409,30847.4606,2,30083323.7,-0.8673109543204407,0.671070414268482,,,False,False,,
32411,30847.5111,2,30083333.67,-1.0317370027174766,0.6623675110494192,,,False,False,,
32413,30847.56093,2,30083343.65,-0.9737438213079556,0.6704894089127579,,,False,False,,
32415,30847.61115,2,30083353.62,-1.2113643118302628,0.6704279892004833,,,False,False,,
32417,30847.66145,2,30083363.59,-1.0750619147150642,0.6426453248603808,,,False,False,,
32419,30847.7114,2,30083373.56,-1.1230382085828057,0.6405711812737722,,,False,False,,
32421,30847.76224,2,30083383.54,-1.180243805749789,0.6272723795297078,,,False,False,,
32423,30847.81185,2,30083393.51,-1.1454626711235645,0.6336627006501848,,,False,False,,
32425,30847.86231,2,30083403.48,-1.294960764379835,0.5854579584690984,,,False,False,,
32427,30847.91224,2,30083413.46,-1.078180345819908,0.5572193143256333,,,False,False,,
32429,30847.96228,2,30083423.43,-1.048653310210773,0.5869695811777009,,,False,False,,
32431,30848.01343,2,30083433.4,-1.089902521144303,0.563232473054836,,,False,False,,
32433,30848.06309,2,30083443.38,-1.1409367264133663,0.5830304962100258,,,False,False,,
32435,30848.1131,2,30083453.35,-1.061788628860742,0.5904280237565235,,,False,False,,
32437,30848.16357,2,30083463.32,-1.1277231389473903,0.566690589430203,,,False,False,,
32439,30848.2138,2,30083473.29,-1.3190304056698248,0.5566321545855103,,,False,False,,
32441,30848.2633,2,30083483.27,-1.313438352091146,0.536874174166278,,,False,False,,
32443,30848.31352,2,30083493.24,-1.1161728900007235,0.5383579548594805,,,False,False,,
32445,30848.36365,2,30083503.21,-1.186638563858129,0.5481322319325639,,,False,False,,
32447,30848.41478,2,30083513.19,-1.061344486713531,0.4838098435116353,,,False,False,,
32449,30848.46497,2,30083523.16,-1.2282445682541032,0.4608390779752946,,,False,False,,
32451,30848.51421,2,30083533.13,-1.0605848212614897,0.4546658870015191,,,False,False,,
32453,30848.5644,2,30083543.11,-1.0658064615620677,0.4494565688763614,,,False,False,,
32455,30848.6151,2,30083553.08,-1.1818900743066352,0.3806911996061118,,,False,False,,
32457,30848.66506,2,30083563.05,-1.0981831626625995,0.3897976851964395,,,False,False,,
32459,30848.71505,2,30083573.02,-1.0341020772426288,0.4422397065101119,,,False,False,,
32461,30848.7653,2,30083583.0,-0.8841224324993098,0.493575484578688,,,False,False,,
32463,30848.81531,2,30083592.97,-0.9329051495033504,0.495818059852381,,,False,False,,
32465,30848.86534,2,30083602.94,-1.0606365295807756,0.4939947346743519,,,False,False,,
32467,30848.91636,2,30083612.92,-0.971202778867463,0.5497744369480317,,,False,False,,
32469,30848.96641,2,30083622.89,-0.9637203019720688,0.462529820242919,,,False,False,,
